namaKab,originalFilename,namaPartai,id,noUrut,nama,stringJenisKelamin,idPartai,idDapil,idPro
KOTAWARINGIN TIMUR,Kodratullah Fakhlevi.JPG,PARTAI AMANAT NASIONAL,293359,5,"MUHAMMAD KODRATULLAH FAKHLEVI, S.Pd",Laki-Laki,12,64,60371
KOTA PALANGKARAYA,Eny Riny.jpeg,PARTAI AMANAT NASIONAL,102326,6,"ENY RINY, SE",Perempuan,12,64,60371
BANJAR,Capture.JPG,PARTAI AMANAT NASIONAL,250103,1,PANGERAN KHAIRUL SALEH,Laki-Laki,12,65,61965
KOTA TANGERANG SELATAN,IMG-20180714-WA0028.jpg,PARTAI AMANAT NASIONAL,203664,2,"HJ. LENI RAHAYU, SE.",Perempuan,12,65,61965
JAKARTA SELATAN,HABIB HASYIM.jpg,PARTAI AMANAT NASIONAL,98664,3,HABIB HASYIM ARSAL ALHABSI,Laki-Laki,12,65,61965
KOTA BANJARMASIN,4x6putih.jpg,PARTAI AMANAT NASIONAL,188487,4,JAHRATUN NISYA,Perempuan,12,65,61965
KOTA BANJARMASIN,Foto H. Ansari-min.jpg,PARTAI AMANAT NASIONAL,164342,5,"H. ANSARI, SE",Laki-Laki,12,65,61965
KOTA BANJARMASIN,RAHMAN 1-min.jpg,PARTAI AMANAT NASIONAL,164980,6,H. NUR RAHMAN,Laki-Laki,12,65,61965
KOTA BANJARMASIN,H. Muhidin-min.jpg,PARTAI AMANAT NASIONAL,165068,1,H. MUHIDIN,Laki-Laki,12,66,61965
KOTA TANGERANG SELATAN,WhatsApp Image 2018-07-26 at 12.12.26.jpeg,PARTAI AMANAT NASIONAL,98486,2,"ZAIFUL ASWAT, SH., M.Kn",Laki-Laki,12,66,61965
KOTA BANJARMASIN,Fhoto Hj. Ann Fauzia-min.jpg,PARTAI AMANAT NASIONAL,165222,3,"Hj. ANN FAUZIA RENNY, SE",Perempuan,12,66,61965
KOTA BANJARBARU,12. Fhoto.jpg,PARTAI AMANAT NASIONAL,178304,4,"IDA RAYANTINI. A, SE",Perempuan,12,66,61965
KOTA BANJARMASIN,11. A.R.Rezekian Noor.jpg,PARTAI AMANAT NASIONAL,164121,5,A.R. REZEKIAN NOOR,Laki-Laki,12,66,61965
KOTA SAMARINDA,11. foto 4x6.jpg,PARTAI AMANAT NASIONAL,120892,1,"NOR BAITI ISRAN NOOR, SH",Perempuan,12,67,64111
KOTA SAMARINDA,darlis.jpg,PARTAI AMANAT NASIONAL,114510,2,"H. MUHAMMAD DARLIS, S. Hut., M.Si",Laki-Laki,12,67,64111
JAKARTA BARAT,index.jpg,PARTAI AMANAT NASIONAL,104102,3,"H. ERWIN IZHARUDDIN, SE",Laki-Laki,12,67,64111
KOTA SAMARINDA,WhatsApp Image 2018-07-04 at 13.54.04.jpeg,PARTAI AMANAT NASIONAL,129310,4,YUSI ANANDA,Laki-Laki,12,67,64111
KOTA SAMARINDA,elviana gaffar.jpg,PARTAI AMANAT NASIONAL,185275,5,"Ir. ELVYANI NH. GAFFAR, M.Si",Perempuan,12,67,64111
KOTA SAMARINDA,musyahrim.jpg,PARTAI AMANAT NASIONAL,120664,6,MUSYAHRIM,Laki-Laki,12,67,64111
CIANJUR,nata.jpg,PARTAI AMANAT NASIONAL,142461,7,DRA. AJI NURUL FARISYAH NATA,Perempuan,12,67,64111
KOTA SAMARINDA,WhatsApp Image 2018-07-29 at 13.44.29.jpeg,PARTAI AMANAT NASIONAL,281199,8,MUHAMMAD ASSAGAF,Laki-Laki,12,67,64111
KOTA DEPOK,dedol.JPG,PARTAI AMANAT NASIONAL,207058,1,DEDDY SETIAWAN R.DOLOT,Laki-Laki,12,68,65702
JAKARTA SELATAN,BARA HASIBUAN.jpeg,PARTAI AMANAT NASIONAL,127429,2,BARA KRISHNA HASIBUAN,Laki-Laki,12,68,65702
MINAHASA,IBU NAZMA.jpeg,PARTAI AMANAT NASIONAL,250689,3,NAJMAH ARSYAD,Perempuan,12,68,65702
KOTA MANADO,PAS FOTO LATAR BIRU.jpg,PARTAI AMANAT NASIONAL,228723,4,dr. MAKMUN DJAAFARA,Laki-Laki,12,68,65702
KARAWANG,IKHWAN.jpg,PARTAI AMANAT NASIONAL,299713,5,IKHWANUL AULIA,Laki-Laki,12,68,65702
BOLAANG MONGONDOW TIMUR,amalia ramandhan s. landjar.jpg,PARTAI AMANAT NASIONAL,244148,6,AMALIA RAMADHAN S. LANDJAR,Perempuan,12,68,65702
JAKARTA SELATAN,4X6 BLUE.jpg,PARTAI AMANAT NASIONAL,228623,1,"SARIFUDDIN SUDING, SH., MH",Laki-Laki,12,69,67393
KOTA PALU,POTO.jpg,PARTAI AMANAT NASIONAL,209826,2,DELLIA WIHELMINA,Perempuan,12,69,67393
JAKARTA PUSAT,WhatsApp Image 2018-06-04 at 1.37.47 PM.jpeg,PARTAI AMANAT NASIONAL,44420,3,"Ir. H. BURHANUDDIN LAMADJIDO, MSF",Laki-Laki,12,69,67393
KOTA PALU,12. PAS PHOTO.jpg,PARTAI AMANAT NASIONAL,81136,4,"Ir. ZAINAL ABIDIN DG.PASAU, MH",Laki-Laki,12,69,67393
KOTA PALU,12. FOTO.jpg,PARTAI AMANAT NASIONAL,223179,5,SUTITIEN MALEWA,Perempuan,12,69,67393
KOTA PALU,12. PAS POTO.jpeg,PARTAI AMANAT NASIONAL,244624,6,"IRVAN DJ NOUK, SP",Laki-Laki,12,69,67393
KOTA PALU,putih.jpg,PARTAI AMANAT NASIONAL,104580,7,Dra. Hj. ANNEKE AGUSTINA,Perempuan,12,69,67393
KOTA MAKASSAR,IMG_7743 -5R.jpg,PARTAI AMANAT NASIONAL,218225,1,"Drs. H. ASHABUL KAHFI, M.Ag",Laki-Laki,12,70,69268
KOTA MAKASSAR,PAS PHOTO.jpeg,PARTAI AMANAT NASIONAL,236552,2,"MUKHTAR TOMPO, S.Psi.",Laki-Laki,12,70,69268
GOWA,SRI WAHYUNI.jpeg,PARTAI AMANAT NASIONAL,295321,3,"A. SRI WAHYUNI ASTI, S.Pd ., M.Pd",Perempuan,12,70,69268
GOWA,20171217_101008 copy.jpg,PARTAI AMANAT NASIONAL,295952,4,Drs. SATUHANG DG. SE'RE,Laki-Laki,12,70,69268
JAKARTA BARAT,PHOTO.JPG,PARTAI AMANAT NASIONAL,219247,5,"M. IRWAN ZULFIKAR, MBA",Laki-Laki,12,70,69268
KOTA MAKASSAR,HARLINA.jpeg,PARTAI AMANAT NASIONAL,296040,6,Dra. HARLINA ARIFIN,Perempuan,12,70,69268
JAKARTA TIMUR,FOTO.JPG,PARTAI AMANAT NASIONAL,250066,7,"JABAL NATSIR, SE",Laki-Laki,12,70,69268
TAKALAR,PAS PH.jpeg,PARTAI AMANAT NASIONAL,238514,8,"PUTRI UTAMI MUIS, S.Farm., Apt",Perempuan,12,70,69268
JAKARTA SELATAN,silon.JPG,PARTAI AMANAT NASIONAL,58423,1,Hj. ANDI YULIANI PARIS,Perempuan,12,71,69268
MAROS,BIRU.jpg,PARTAI AMANAT NASIONAL,105334,2,"Hj. SUHARTINA BOHARI, SE",Perempuan,12,71,69268
KOTA MAKASSAR,JAMALUDDIN JAFAR -SULSEL 3.JPG,PARTAI AMANAT NASIONAL,45463,1,"H.A.JAMALUDDIN JAFAR, SE.MM",Laki-Laki,12,72,69268
JAKARTA SELATAN,IMG_20180819_215218.jpg,PARTAI AMANAT NASIONAL,38968,2,"AMRAN, SE",Laki-Laki,12,72,69268
SIDENRENG RAPPANG,12. 4 X 6.jpg,PARTAI AMANAT NASIONAL,207873,3,Hj. HADRAH SAID,Perempuan,12,72,69268
KOTA MAKASSAR,"Foto warna, ukuran 4x6.jpg",PARTAI AMANAT NASIONAL,92973,4,"Ir. H. BUHARI KAHAR MUZAKKAR, MM",Laki-Laki,12,72,69268
KOTA MAKASSAR,Pass Photo.jpg,PARTAI AMANAT NASIONAL,235772,5,MITRA FAKHRUDDIN MB,Laki-Laki,12,72,69268
JAKARTA BARAT,WhatsApp Image 2018-07-26 at 20.06.05.jpeg,PARTAI AMANAT NASIONAL,96200,6,BURDA ULFY,Perempuan,12,72,69268
JAKARTA SELATAN,WhatsApp Image 2018-07-29 at 21.06.24.jpeg,PARTAI AMANAT NASIONAL,119804,7,SANTIKA SORAYA,Perempuan,12,72,69268
KONAWE,FACHRY.jpg,PARTAI AMANAT NASIONAL,141318,1,"FACHRY PAHLEVI KONGGOASA, SE",Laki-Laki,12,73,72551
BOGOR,01.jpg,PARTAI AMANAT NASIONAL,121207,2,"ARBAB PAPROEKA, SH",Laki-Laki,12,73,72551
KOTA BANDUNG,WA ODE.jpg,PARTAI AMANAT NASIONAL,108838,3,"WA ODE NUR ZAINAB, SH",Perempuan,12,73,72551
KOTA DEPOK,ARI.jpg,PARTAI AMANAT NASIONAL,118523,4,"AL QADRI ARIEF, SH",Laki-Laki,12,73,72551
JAKARTA SELATAN,JOARANA.jpg,PARTAI AMANAT NASIONAL,229900,5,"JAORANA AMIRUDDIN, SP, MSi",Perempuan,12,73,72551
KOTA DEPOK,Prof Dr Djaali - Foto Latar Biru - PAN.jpg,PARTAI AMANAT NASIONAL,121295,6,PROF. Dr. H. DJAALI,Laki-Laki,12,73,72551
GORONTALO,ZH.jpeg,PARTAI AMANAT NASIONAL,175802,1,H. ZAINUDDIN HASAN,Laki-Laki,12,74,74716
GORONTALO,SUMARNI.jpg,PARTAI AMANAT NASIONAL,175472,2,"HJ. SUMARNI ANTULE, S.SOS",Perempuan,12,74,74716
KOTA GORONTALO,FOTO.jpeg,PARTAI AMANAT NASIONAL,176289,3,"ABD. RAHMAN ADAM, SE",Laki-Laki,12,74,74716
KOTA DEPOK,WhatsApp Image 2018-07-30 at 20.08.27.jpeg,PARTAI AMANAT NASIONAL,195634,1,MUHAMMAD ASRI ANAS,Laki-Laki,12,75,75425
MAMUJU,IMG_0004_.jpg,PARTAI AMANAT NASIONAL,197581,2,HERNAWATI DARLIS,Perempuan,12,75,75425
MAMUJU,Muhaimin Faisal (4R).jpg,PARTAI AMANAT NASIONAL,197182,3,MUHAIMIN FAISAL,Laki-Laki,12,75,75425
KOTA TANGERANG SELATAN,P1012488.JPG,PARTAI AMANAT NASIONAL,232791,4,"JULIANTI NOOR, SE",Perempuan,12,75,75425
JAKARTA SELATAN,silon.jpeg,PARTAI AMANAT NASIONAL,120585,1,ABDUL MUTTALIB TUANAYA,Laki-Laki,12,76,76096
SIDOARJO,a3_4x6_Merah.jpg,PARTAI AMANAT NASIONAL,241478,2,"JULIUS R. LATUMAERISSA, SE",Laki-Laki,12,76,76096
JAKARTA BARAT,WhatsApp Image 2018-07-29 at 18.35.44.jpeg,PARTAI AMANAT NASIONAL,295400,3,RENI ROSYIDA,Perempuan,12,76,76096
JAKARTA TIMUR,12. SILON PHOTO.jpeg,PARTAI AMANAT NASIONAL,295313,4,RAHMI,Perempuan,12,76,76096
KOTA TERNATE,Jufri Biru.jpeg,PARTAI AMANAT NASIONAL,44231,1,MOHAMMAD JUFRI,Laki-Laki,12,77,77085
KOTA TERNATE,4 X 6.jpg,PARTAI AMANAT NASIONAL,280201,2,ANSAR UMASANGADJI,Laki-Laki,12,77,77085
KOTA TERNATE,Ramla Iskandar Alam.JPG,PARTAI AMANAT NASIONAL,150279,3,RAMLA ISKANDAR ALAM,Perempuan,12,77,77085
JAYAPURA,DSC_0001 ok.jpg,PARTAI AMANAT NASIONAL,77280,1,JOHN SIFFY MIRIN,Laki-Laki,12,78,78203
YAHUKIMO,IMG_4073 cetak.JPG,PARTAI AMANAT NASIONAL,101255,2,MESAKH MIRIN,Laki-Laki,12,78,78203
MIMIKA,WhatsApp Image 2018-07-30 at 8.03.19 PM.jpeg,PARTAI AMANAT NASIONAL,102334,3,EKA ZUHRIAH,Perempuan,12,78,78203
JAYAPURA,DSC_9954=ok.jpg,PARTAI AMANAT NASIONAL,103418,4,"STENLY PURARO, SE. M.Si",Laki-Laki,12,78,78203
TOLIKARA,DSC_2022.JPG,PARTAI AMANAT NASIONAL,202851,5,"AMOS YIKWA, Sp.M.Si",Laki-Laki,12,78,78203
KOTA JAYAPURA,WhatsApp Image 2018-06-11 at 16.48.13.jpeg,PARTAI AMANAT NASIONAL,105899,6,"ISEBETH KOGOYA, S.PAK. MM",Perempuan,12,78,78203
NDUGA,Picture 008 copy.jpg,PARTAI AMANAT NASIONAL,131088,7,PAULUS UBRUNGGE,Laki-Laki,12,78,78203
PUNCAK,img-715163217-0001.jpg,PARTAI AMANAT NASIONAL,101717,8,"WEMBI MISIKMBO, ST",Laki-Laki,12,78,78203
MERAUKE,KRISTINE.jpg,PARTAI AMANAT NASIONAL,252112,9,"KRISTINA MARIATI ANWAGI KURIK, SE",Perempuan,12,78,78203
JAYAPURA,WhatsApp Image 2018-07-15 at 14.46.24(1).jpeg,PARTAI AMANAT NASIONAL,299229,10,JOHNNY WONDA,Laki-Laki,12,78,78203
JAKARTA SELATAN,WhatsApp Image 2018-07-30 at 17.26.45.jpeg,PARTAI AMANAT NASIONAL,86814,1,"dr. ROSALINE IRENE RUMASEUW, M.Kes",Perempuan,12,79,81877
MANOKWARI,8.jpg,PARTAI AMANAT NASIONAL,116458,2,"ISHAK MANDACAN, SH",Laki-Laki,12,79,81877
TAMBRAUW,DSC_8728.JPG,PARTAI AMANAT NASIONAL,296363,3,FREDRIK RONALDO YESNATH,Laki-Laki,12,79,81877
BULUNGAN,anang jauhari.jpg,PARTAI AMANAT NASIONAL,92366,1,H.ANANG DACHLAN DJAUHARI,Laki-Laki,12,80,928068
SUKABUMI,elita.jpg,PARTAI AMANAT NASIONAL,298385,2,"ELITA KARLINA, S.Th.I",Perempuan,12,80,928068
JAKARTA PUSAT,WhatsApp Image 2018-07-30 at 20.49.56.jpeg,PARTAI AMANAT NASIONAL,86681,3,"H. JAMALUDDIN JAFAR, SH., MH",Laki-Laki,12,80,928068
KOTA BANDA ACEH,IBNU RUSDI. SE.PNG,Partai Hati Nurani Rakyat,179091,1,"IBNU RUSDI, S.E",Laki-Laki,13,1,1
ACEH BESAR,ROHAYA.PNG,Partai Hati Nurani Rakyat,175711,2,ROHAYA,Perempuan,13,1,1
KOTA BANDA ACEH,ZULKARNAINI.PNG,Partai Hati Nurani Rakyat,64683,3,ZULKARNAINI,Laki-Laki,13,1,1
KOTA BANDA ACEH,ROSNANI DJAKFAR.PNG,Partai Hati Nurani Rakyat,177887,4,ROSNANI DJAKFAR,Perempuan,13,1,1
ACEH BESAR,AGUSNIN ARIF.PNG,Partai Hati Nurani Rakyat,173881,5,AGUSNIN ARIF,Laki-Laki,13,1,1
ACEH BESAR,1101_6.jpg,Partai Hati Nurani Rakyat,302759,6,AZIZAH,Perempuan,13,1,1
JAKARTA SELATAN,MIRWAN AMIR.PNG,Partai Hati Nurani Rakyat,167561,1,MIRWAN AMIR,Laki-Laki,13,2,1
JAKARTA SELATAN,SARA RINDU.PNG,Partai Hati Nurani Rakyat,146159,2,SARA NAIDU,Perempuan,13,2,1
KOTA LANGSA,TATA BMOEDA TAQWA.PNG,Partai Hati Nurani Rakyat,180078,3,TATA MOEDA TAQWA,Laki-Laki,13,2,1
ACEH TENGAH,ALAMSYAH.PNG,Partai Hati Nurani Rakyat,179101,4,ALAMSYAH,Laki-Laki,13,2,1
KOTA LHOKSEUMAWE,MAULIZA WULANDARI.PNG,Partai Hati Nurani Rakyat,180149,5,MAULIZA WULANDARI,Perempuan,13,2,1
BENER MERIAH,SANDY PANGESTU.PNG,Partai Hati Nurani Rakyat,177629,6,SANDY PANGESTU,Laki-Laki,13,2,1
KOTA MEDAN,KODRAT SHAH.PNG,Partai Hati Nurani Rakyat,135137,1,KODRAT SHAH,Laki-Laki,13,3,6728
JAKARTA SELATAN,13_2.jpg,Partai Hati Nurani Rakyat,302764,2,"Drs. POTSDAM HUTASOIT, M.Si",Laki-Laki,13,3,6728
KOTA TANGERANG SELATAN,NILAM SURI.PNG,Partai Hati Nurani Rakyat,135619,3,NILAM SURI,Perempuan,13,3,6728
KOTA MEDAN,AWALUDIN S.E M.Si.PNG,Partai Hati Nurani Rakyat,146478,4,"AWALUDIN, SE, MSI.",Laki-Laki,13,3,6728
KOTA BEKASI,13_5.jpg,Partai Hati Nurani Rakyat,302777,5,SRI RAHAYU,Perempuan,13,3,6728
JAKARTA TIMUR,13_6.jpg,Partai Hati Nurani Rakyat,302770,6,DRA. SITI NURRACHMI,Perempuan,13,3,6728
KOTA MEDAN,ISMAINI S.E.PNG,Partai Hati Nurani Rakyat,187598,7,"ISMAINI, SE",Perempuan,13,3,6728
KOTA TANGERANG,13_8.jpg,Partai Hati Nurani Rakyat,302752,8,ARI KUSUMADI SUSILA,Laki-Laki,13,3,6728
JAKARTA TIMUR,13_9.jpg,Partai Hati Nurani Rakyat,302774,9,SAKINAH,Perempuan,13,3,6728
JAKARTA SELATAN,D. SURES KUMAR S.Ag M.Si.PNG,Partai Hati Nurani Rakyat,134614,10,"D. SURES KUMAR, S.Ag., MSi",Laki-Laki,13,3,6728
KOTA MEDAN,H. HERRY LUNTONG SIREGAR.PNG,Partai Hati Nurani Rakyat,119338,1,H. HERRY LONTUNG SIREGAR,Laki-Laki,13,4,6728
KOTA BEKASI,"EDISON MANURUNG S.H, M.M.PNG",Partai Hati Nurani Rakyat,70428,2,"EDISON MANURUNG, SH, MM",Laki-Laki,13,4,6728
JAKARTA PUSAT,13_3.jpg,Partai Hati Nurani Rakyat,302780,3,SURYANTI,Perempuan,13,4,6728
JAKARTA UTARA,MULKAN S. NASUTION.PNG,Partai Hati Nurani Rakyat,134713,4,H. MULKAN NASUTION,Laki-Laki,13,4,6728
KOTA SAWAHLUNTO,JANERIVO HOT MARIO JS.PNG,Partai Hati Nurani Rakyat,65123,5,JANERIVO HOT MARIO J.S,Laki-Laki,13,4,6728
JAKARTA PUSAT,13_6.jpg,Partai Hati Nurani Rakyat,302776,6,MAISAROH,Perempuan,13,4,6728
KOTA DEPOK,13_7.jpg,Partai Hati Nurani Rakyat,302772,7,NURHASANAH,Perempuan,13,4,6728
JAKARTA PUSAT,13_8.jpg,Partai Hati Nurani Rakyat,302779,8,YANTI PURNAMASARI,Perempuan,13,4,6728
JAKARTA TIMUR,13_9.jpg,Partai Hati Nurani Rakyat,302778,9,NUR YENI INFA,Perempuan,13,4,6728
KOTA TANGERANG,AHMAD RASYID.PNG,Partai Hati Nurani Rakyat,280060,10,AHMAD RASYID,Laki-Laki,13,4,6728
KOTA MEDAN,13_1.jpg,Partai Hati Nurani Rakyat,302782,1,"SAMSUDIN SIREGAR, SH",Laki-Laki,13,5,6728
JAKARTA TIMUR,13_2.jpg,Partai Hati Nurani Rakyat,302781,2,MERLYN SAMOSIR,Perempuan,13,5,6728
KOTA MEDAN,13_3.jpg,Partai Hati Nurani Rakyat,302785,3,LADY CHRISTINE ANGELIA SIPAYUNG,Perempuan,13,5,6728
BEKASI,04.jpg,Partai Hati Nurani Rakyat,146296,4,PARLINDUNGAN SIAGIAN,Laki-Laki,13,5,6728
KOTA TANGERANG,05.jpg,Partai Hati Nurani Rakyat,258013,5,LINA RATNASARI,Perempuan,13,5,6728
KOTA BEKASI,06.jpg,Partai Hati Nurani Rakyat,64631,6,MARULI BUTAR BUTAR,Laki-Laki,13,5,6728
KOTA DEPOK,07.jpg,Partai Hati Nurani Rakyat,228229,7,ASNA SIAHAAN,Perempuan,13,5,6728
JAKARTA SELATAN,13_8.jpg,Partai Hati Nurani Rakyat,302771,8,"Hj. LAILA HANIN, SE",Perempuan,13,5,6728
KOTA MEDAN,13_9.jpg,Partai Hati Nurani Rakyat,302755,9,Ir. ALUSDIN SINAGA,Laki-Laki,13,5,6728
KOTA PADANG,01.jpg,Partai Hati Nurani Rakyat,188918,1,"MARZUL VERI, S.T. M.Si",Laki-Laki,13,6,12920
KOTA DEPOK,IMG_20170919_090703.jpg,Partai Hati Nurani Rakyat,147306,2,HAMDANI HAMID,Laki-Laki,13,6,12920
JAKARTA SELATAN,13_3.PNG,Partai Hati Nurani Rakyat,302788,3,SUMIATI,Perempuan,13,6,12920
PESISIR SELATAN,13_5.PNG,Partai Hati Nurani Rakyat,302812,4,"NOVRIAL BAHRUN, SH, MKn DT. SURI MAHARAJO",Laki-Laki,13,6,12920
KOTA TANGERANG SELATAN,06.jpg,Partai Hati Nurani Rakyat,168289,5,Ir. ADEK MAKSIARNI,Perempuan,13,6,12920
JAKARTA TIMUR,07.jpg,Partai Hati Nurani Rakyat,230878,6,NURCHAYATI,Perempuan,13,6,12920
KEPULAUAN MENTAWAI,08.jpg,Partai Hati Nurani Rakyat,145998,7,"HENDRIKUS NOPIANTO, S.H",Laki-Laki,13,6,12920
JAKARTA SELATAN,01.jpg,Partai Hati Nurani Rakyat,67069,1,"Dr. Drs. EDDY, R.S.MH",Laki-Laki,13,7,12920
JAKARTA SELATAN,02.jpg,Partai Hati Nurani Rakyat,227061,2,Ir. RUSLAN ABDUL GANI,Laki-Laki,13,7,12920
JAKARTA PUSAT,13_3.PNG,Partai Hati Nurani Rakyat,302789,3,SRINAFITRI,Perempuan,13,7,12920
KOTA PAYAKUMBUH,04.jpg,Partai Hati Nurani Rakyat,188612,4,"HENDRA YANNI ANWAR, S.Sos",Laki-Laki,13,7,12920
JAKARTA BARAT,05.jpg,Partai Hati Nurani Rakyat,112191,5,"Dr. Ir. H. ASWIN NALDI, M.M",Laki-Laki,13,7,12920
JAKARTA SELATAN,06.jpg,Partai Hati Nurani Rakyat,253281,6,IDA FARIDA,Perempuan,13,7,12920
KOTA PEKANBARU,01.jpg,Partai Hati Nurani Rakyat,145925,1,"KUDUS KURNIAWAN MANGAPUL, S.Si, MA",Laki-Laki,13,8,14086
KOTA DUMAI,02.jpg,Partai Hati Nurani Rakyat,118282,2,SAYED JUNAIDI RIZALDI,Laki-Laki,13,8,14086
KOTA PEKANBARU,13_3.PNG,Partai Hati Nurani Rakyat,302798,3,DESI KURNIASIH,Perempuan,13,8,14086
JAKARTA TIMUR,13_4.PNG,Partai Hati Nurani Rakyat,302796,4,ERNA YULIS,Perempuan,13,8,14086
ROKAN HILIR,13_5.PNG,Partai Hati Nurani Rakyat,302799,5,JOTO BANGUN,Laki-Laki,13,8,14086
KOTA JAMBI,01.jpg,Partai Hati Nurani Rakyat,257275,1,ASEP HASIBUAN,Laki-Laki,13,9,14086
JAKARTA SELATAN,13_2.PNG,Partai Hati Nurani Rakyat,302797,2,MEYLIZA AFRIANTHY,Perempuan,13,9,14086
KOTA PEKANBARU,13_3.PNG,Partai Hati Nurani Rakyat,302800,3,BEMI HENDRIAS,Laki-Laki,13,9,14086
KOTA BANDUNG,01.jpg,Partai Hati Nurani Rakyat,231066,1,WILJONI,Laki-Laki,13,10,15885
KOTA DEPOK,02.jpg,Partai Hati Nurani Rakyat,242955,2,NIKENDARI LUTVIKA,Perempuan,13,10,15885
JAKARTA TIMUR,03.jpg,Partai Hati Nurani Rakyat,253173,3,SITI NURJANAH,Perempuan,13,10,15885
KOTA JAMBI,13_4.PNG,Partai Hati Nurani Rakyat,302814,4,"SUPRAPTO, SP",Laki-Laki,13,10,15885
JAKARTA TIMUR,13_5.PNG,Partai Hati Nurani Rakyat,302816,5,PUJI ASTUTI,Perempuan,13,10,15885
KOTA PALEMBANG,EDDY GANEFO SUMSEL 1.PNG,Partai Hati Nurani Rakyat,247252,1,EDDY GANEFO,Laki-Laki,13,11,17404
JAKARTA BARAT,13_2.jpg,Partai Hati Nurani Rakyat,302792,2,"H. ALEX SATO BYA, SH",Laki-Laki,13,11,17404
JAKARTA BARAT,13_3.jpg,Partai Hati Nurani Rakyat,302791,3,ENI SURYANI,Perempuan,13,11,17404
KOTA LUBUKLINGGAU,ALI AMIN.PNG,Partai Hati Nurani Rakyat,229651,4,ALI AMIN,Laki-Laki,13,11,17404
KOTA PALU,13_5.jpg,Partai Hati Nurani Rakyat,302790,5,Hj. DAHRIAH. A,Perempuan,13,11,17404
KOTA PALEMBANG,HENDRI ZAINUDDIN.PNG,Partai Hati Nurani Rakyat,267697,1,"H. HENDRI ZAINUDDIN, SH",Laki-Laki,13,12,17404
JAKARTA SELATAN,HATTA MUSTAFA.PNG,Partai Hati Nurani Rakyat,119318,2,"H.M HATTA MUSTAFA, SH. MH.",Laki-Laki,13,12,17404
JAKARTA TIMUR,13_3.PNG,Partai Hati Nurani Rakyat,302795,3,NATALIA PRIHATINI SIREGAR,Perempuan,13,12,17404
KOTA TANGERANG SELATAN,ANWAR FUADI.PNG,Partai Hati Nurani Rakyat,146819,4,"DR. H. ANWAR FUADI, SH., M.H",Laki-Laki,13,12,17404
MUARA ENIM,YENI.PNG,Partai Hati Nurani Rakyat,267708,5,YENI FER OKTAVIANTI,Perempuan,13,12,17404
KOTA PRABUMULIH,SHANTI.PNG,Partai Hati Nurani Rakyat,267312,6,"SHANTI YOSEVA FITRIANA, S.H.",Perempuan,13,12,17404
KOTA PALEMBANG,OYONG.PNG,Partai Hati Nurani Rakyat,267899,7,"OYONG HAIRUDIN, SH, A.Md",Laki-Laki,13,12,17404
OGAN ILIR,ARGIMAN.PNG,Partai Hati Nurani Rakyat,267330,8,ARGIMAN,Laki-Laki,13,12,17404
KOTA BENGKULU,13_1.PNG,Partai Hati Nurani Rakyat,302819,1,RINI SUSANTI,Perempuan,13,13,20802
JAKARTA TIMUR,ASWANTO.PNG,Partai Hati Nurani Rakyat,70156,2,"ASWANTO, S.H",Laki-Laki,13,13,20802
JAKARTA SELATAN,SUSANTI NIGSIH.PNG,Partai Hati Nurani Rakyat,280420,3,"SUSANTI NINGSIH, SE",Perempuan,13,13,20802
KOTA BANDAR LAMPUNG,01.jpg,Partai Hati Nurani Rakyat,127451,1,"H. A FERDINAND SAMPURNA JAYA, SE",Laki-Laki,13,14,22328
KOTA BANDAR LAMPUNG,02.jpg,Partai Hati Nurani Rakyat,146467,2,DENY IRWANSYAH,Laki-Laki,13,14,22328
JAKARTA TIMUR,13_3.jpg,Partai Hati Nurani Rakyat,302793,3,HESTI RETNOASTUTI,Perempuan,13,14,22328
KOTA BEKASI,04.jpg,Partai Hati Nurani Rakyat,111972,4,"Drs. MURNIATI, M.Pd",Perempuan,13,14,22328
KOTA DEPOK,05.jpg,Partai Hati Nurani Rakyat,280221,5,"DIAH AYU RUMANINGSIH, SS",Perempuan,13,14,22328
KOTA BEKASI,06.jpg,Partai Hati Nurani Rakyat,280293,6,"SUWARTO HADI, S.Pd. I, M, Si",Laki-Laki,13,14,22328
BOGOR,07.jpg,Partai Hati Nurani Rakyat,280386,7,RIFA APOLINA,Perempuan,13,14,22328
JAKARTA TIMUR,13_8.jpg,Partai Hati Nurani Rakyat,302801,8,YUNITA NURDIAN SAKTI,Perempuan,13,14,22328
JAKARTA TIMUR,13_9.jpg,Partai Hati Nurani Rakyat,302794,9,SARMILA,Perempuan,13,14,22328
KOTA BANDAR LAMPUNG,01.jpg,Partai Hati Nurani Rakyat,175468,1,"BENNY UZER, S.H",Laki-Laki,13,15,22328
KOTA BANDAR LAMPUNG,13_2.jpg,Partai Hati Nurani Rakyat,302805,2,ANGGA JEVI SURYA,Laki-Laki,13,15,22328
JAKARTA TIMUR,13_3.jpg,Partai Hati Nurani Rakyat,302810,3,SITI FATIMAH,Perempuan,13,15,22328
JAKARTA TIMUR,13_4.jpg,Partai Hati Nurani Rakyat,302806,4,SONDARIAH,Perempuan,13,15,22328
JAKARTA TIMUR,13_5.jpg,Partai Hati Nurani Rakyat,302823,5,IMELDA HANIF,Perempuan,13,15,22328
JAKARTA TIMUR,13_6.jpg,Partai Hati Nurani Rakyat,302804,6,RENITA HANIF,Perempuan,13,15,22328
JAKARTA TIMUR,13_7.jpg,Partai Hati Nurani Rakyat,302802,7,ENGGAL SPINOZA,Perempuan,13,15,22328
